20201203,MN,333626,7562,2250748,,totalTestEncountersViral,4266980,1770,17623,376,3911,,,290019,A,12/2/2020 17:00,2020-12-02T17:00:00Z,12/02 12:00,3784,17623,2020-12-02T17:00:00Z,,,,326064,3701,83,4266980,2576812,,,,,,,,,112630,,27,6149,14306,2584374,48363,2584374,92,245,3f15ff79e0080d673a23187abd87e2ef87187597,0,0,0,0,0,
20201203,MO,309368,,1525036,,totalTestsViral,3124697,2758,,659,,376,,,A+,12/3/2020 00:59,2020-12-03T00:59:00Z,12/02 19:59,4102,,2020-12-03T00:59:00Z,3124697,342557,2776013,309368,,,,1834404,96185,8493,87487,90953,3618,71709,80020,,136257,20436,29,3998,5031,1834404,20958,1834404,59,0,3435723601c051a8c8ddbfad8d432c0a289ffe66,0,0,0,0,0,
20201203,MP,106,,17010,,posNeg,17116,,4,,,,,29,D,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,2,4,2020-12-02T00:00:00Z,23944,,,106,2,,,17116,,,,,,,,,,,69,0,0,17116,0,17116,0,0,e5653c082efcb978a9336485edb985bf43d09483,0,0,0,0,0,
20201203,MS,159036,34343,982395,,posNeg,1141431,1160,7486,277,,137,,128746,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,3879,7486,2020-12-02T00:00:00Z,1104632,,,124693,3361,518,,,51554,95,,,,,,,210647,,28,2168,0,1141431,2168,1141431,28,0,865913f86d4bce69905ebe7ad2eda30da81ae0a6,0,0,0,0,0,
20201203,MT,65122,,603959,,posNeg,669081,474,2762,87,,31,,48360,A,12/3/2020 01:59,2020-12-03T01:59:00Z,12/02 20:59,722,2762,2020-12-03T01:59:00Z,669081,,,65122,,,,,,,,,,,,,,,30,782,4718,669081,5500,669081,9,29,75e1f5fef8ea979bebd06caf9714fdeddfd6a59b,0,0,0,0,0,
20201203,NC,377231,23265,5055468,,posNeg,5432699,2101,,500,,,,315979,A+,12/3/2020 11:30,2020-12-03T11:30:00Z,12/03 06:30,5410,,2020-12-03T11:30:00Z,5409434,,,353966,5231,179,,,,,,,,,,,130577,,37,5637,49058,5432699,54695,5432699,44,0,16cdcb3bf9eda6935d7e6693dea7f08e2e3293f8,0,0,0,0,0,
20201203,ND,81105,,272578,,totalTestEncountersViral,1106508,306,2813,45,440,,,74667,B,12/3/2020 01:59,2020-12-03T01:59:00Z,12/02 20:59,983,2813,2020-12-03T01:59:00Z,1164267,,,81105,977,6,1106508,353683,12347,1105,11242,,,,,,,,38,970,1061,353683,10169,353683,11,22,7e72fa4c2fa347b4de2632d92c4501031cd420d6,0,0,0,0,0,
20201203,NE,132530,,620451,,totalTestsViral,1406323,853,4425,,,,,65740,A,12/2/2020 23:00,2020-12-02T23:00:00Z,12/02 18:00,1128,4425,2020-12-02T23:00:00Z,1406323,150764,1253975,132530,,,,753338,,,,,,,,,,,31,2336,2279,752981,20122,752981,48,45,71bac1c3634e744620ea1d3d70e499036071a949,0,0,0,0,0,
20201203,NH,22925,,408102,,totalTestsViral,838700,156,844,,279,,,18039,B,12/3/2020 09:00,2020-12-03T09:00:00Z,12/03 04:00,544,844,2020-12-03T09:00:00Z,838700,,,22925,,,,431027,34318,,,33405,,,,4360,,,33,593,2618,431027,7051,431027,7,2,8087304175f3505c2b90957676d19f1e77f18559,0,0,0,0,0,
20201203,NJ,350999,,5825837,,posNeg,6176836,3292,41987,610,,366,,44777,A,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,17209,41987,2020-12-03T00:00:00Z,6176836,,,350999,15373,1836,,,,,,,,,,,,,34,4793,38456,6176836,43249,6176836,64,242,698b0b0965cd6f743b749cd2a0e360ec7a17d05c,0,0,0,0,0,
20201203,NM,102862,,1502052,,posNeg,1604914,947,7078,,,,,35179,A,12/3/2020 18:03,2020-12-03T18:03:00Z,12/03 13:03,1673,7078,2020-12-03T18:03:00Z,1604914,,,102862,,,,,,,,,,,,,,,35,1899,10793,1604914,12692,1604914,44,59,d2e2c0064ec17f8c6e20737ed6f42a25fd98bb2e,0,0,0,0,0,
20201203,NV,159532,,839656,,totalTestEncountersViral,1682758,1645,,373,,215,,,A,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,2249,,2020-12-03T00:00:00Z,1154583,,,159532,,,1682758,999188,,,,,,,,,,,32,2536,5225,999188,17759,999188,48,0,2c4be75e69178e4b7c7114ddb1af1a39b311cefc,0,0,0,0,0,
20201203,NY,674093,,19291071,,totalTestEncountersViral,19965164,4063,89995,783,,373,,86201,B,12/2/2020 14:00,2020-12-02T14:00:00Z,12/02 09:00,26955,89995,2020-12-02T14:00:00Z,,,,674093,,,19965164,,,,,,,,,,,,36,9855,193585,19965164,203440,19965164,66,0,d48ea2708cf60abc6ab7e538bc22641c8c19599c,0,0,0,0,0,
20201203,OH,446849,24001,5823939,,posNeg,6270788,5142,28281,1204,4814,708,,298332,A+,12/3/2020 14:00,2020-12-03T14:00:00Z,12/03 09:00,6753,28281,2020-12-03T14:00:00Z,6246787,,,422848,6304,449,,,,,,,,,,,,,39,8921,44123,6270788,53044,6270788,82,396,d5be114e349e91419d117c2c0c429d29a3e6586d,0,0,0,0,0,
20201203,OK,204048,,1957441,8714,posNeg,2161489,1734,12773,474,,,,174169,A+,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,1836,12773,2020-12-03T00:00:00Z,2171465,210176,1957441,204048,,,,,97315,6248,,,,,,,,,40,1707,16703,2170203,18410,2161489,24,195,033d5cc37464d2c07848a73344357c45b47cd5c7,0,0,0,0,0,
20201203,OR,79263,3531,1964061,,posNeg,2043324,629,4803,122,,52,,5870,A+,12/3/2020 03:01,2020-12-03T03:01:00Z,12/02 22:01,973,4803,2020-12-03T03:01:00Z,2043324,114191,1929133,74629,,,,1043744,,,,,,,,,,,41,1103,20279,2043324,21382,2043324,20,58,0fc84eddeadfaed958e65d6c42b348af120d5cbd,0,0,0,0,0,
20201203,PA,386837,28212,2872557,,posNeg,3259394,5071,,1065,,588,,228233,A+,12/3/2020 12:00,2020-12-03T12:00:00Z,12/03 07:00,10944,,2020-12-03T12:00:00Z,5782706,,,358625,,,,3231182,,,,,,,,,,,42,11406,19933,3259394,31339,3259394,187,0,534edef05d9cdc06ffd495a276bd5d83ac7b8c1f,0,0,0,0,0,
20201203,PR,54105,1756,305972,,posNeg,360077,628,,98,,106,,45565,B,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,1155,,2020-12-03T00:00:00Z,310546,7002,303412,52349,926,229,,,,41602,,,,,,,,,72,397,0,360077,397,360077,11,0,e93402efa63825eeee4f3062feb57f44f4bd6f16,0,0,0,0,0,
20201203,RI,60722,,480754,,totalTestEncountersViral,1594007,409,4789,45,,31,,3892,A+,12/3/2020 13:00,2020-12-03T13:00:00Z,12/03 08:00,1400,4789,2020-12-03T13:00:00Z,,74263,1519744,60722,,,1594007,541476,,,,,,,,,,,44,1717,2853,541476,19476,541476,9,57,763fb0dbfc5ca5325c13c6a299616506618ec059,0,0,0,0,0,
20201203,SC,223063,14628,2226037,,posNeg,2449100,1046,12126,261,,111,,117338,A+,12/1/2020 23:59,2020-12-01T23:59:00Z,12/01 18:59,4466,12126,2020-12-01T23:59:00Z,2434472,274016,2160456,208435,4145,321,,,91078,11974,79104,,,,,,239293,27153,45,2228,13971,2449100,16199,2449100,22,103,1e17b8be8adbef883bf8cfc1b2adfa05d3403161,0,0,0,0,0,
20201203,SD,83348,6087,251349,,totalTestsPeopleViral,334697,538,4696,109,,63,,66841,A+,12/2/2020 14:00,2020-12-02T14:00:00Z,12/02 09:00,1033,4696,2020-12-02T14:00:00Z,627031,,,77261,,,,334697,,,,,,,,,,,46,1145,1012,334697,2157,334697,38,70,612ca5b87b9376480930f65112848c366a57d51e,0,0,0,0,0,
20201203,TN,388252,31704,4237409,,posNeg,4625661,2701,12410,653,,310,,347412,A+,12/3/2020 15:00,2020-12-03T15:00:00Z,12/03 10:00,4781,12410,2020-12-03T15:00:00Z,4593957,419448,4174509,356548,4359,422,,,,,,,,,,,332014,33028,47,3967,16305,4625661,20272,4625661,93,100,f101ae07c68d21e085db935b47a295340025dc52,0,0,0,0,0,
20201203,TX,1215113,,9802334,,posNeg,11017447,9151,,2623,,,,1003141,A,12/3/2020 18:25,2020-12-03T18:25:00Z,12/03 13:25,22000,,2020-12-03T18:25:00Z,11017447,,,1215113,,,,,578670,62140,,,,,,,686194,57330,48,14439,70462,11017447,84901,11017447,244,0,809b1288e43efdb1f19e665c4c50fbc6d15dd0dc,0,0,0,0,0,
20201203,UT,206165,,1155726,,totalTestsViral,1866057,609,8548,209,1517,,544,142939,A+,12/3/2020 10:12,2020-12-03T10:12:00Z,12/03 05:12,917,8548,2020-12-03T10:12:00Z,1866057,203728,1662329,188722,,,,1344448,,,,,,,110396,17761,246400,18473,49,3945,6604,1361891,17741,1361891,11,125,99be13f1ab48d5d34b9905ffa6ff00667cbf36ef,0,0,0,0,0,
20201203,VA,244503,28735,3145233,386,totalTestEncountersViral,3361001,1853,15014,411,,186,,24782,A+,12/2/2020 17:00,2020-12-02T17:00:00Z,12/02 12:00,4147,15014,2020-12-02T17:00:00Z,,255535,,215768,3798,349,3361001,,,,,,,,,,,,51,2023,8723,3390122,10105,3389736,34,131,3ad90cbd265855e894b1697b77eb0c48e99d6347,0,0,0,0,0,
20201203,VI,1589,,27420,81,posNeg,29009,,,,,,,1499,D,12/2/2020 20:38,2020-12-02T20:38:00Z,12/02 15:38,23,,2020-12-02T20:38:00Z,29090,,,,23,,,,,,,,,,,,,,78,26,173,29090,199,29009,0,0,3c7c5a57bee9ebaec7d182d13a43e74851cf4c72,0,0,0,0,0,
20201203,VT,4690,124,223078,,totalTestsViral,567067,36,,3,,,,2726,B,12/2/2020 23:59,2020-12-02T23:59:00Z,12/02 18:59,75,,2020-12-02T23:59:00Z,567067,,,4346,75,,,227424,,,,,,,,,,,50,224,1614,227768,7492,227768,1,0,0666b7d9774bb59965bb350a5afa8f03d3c65d6e,0,0,0,0,0,
20201203,WA,170342,,2753107,,totalTestEncountersViral,2894367,1083,10954,274,,135,,,B,12/2/2020 02:59,2020-12-02T02:59:00Z,12/01 21:59,2850,10954,2020-12-02T02:59:00Z,,,,170342,2850,,2894367,,,,,,,,,,,,53,3126,0,2923449,0,2923449,45,34,e92b9722a27f47d67681a665b67232a9a1f22f94,0,0,0,0,0,
20201203,WI,426534,26826,2169970,154,totalTestEncountersViral,4517462,1754,17741,376,1853,,,331425,A+,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,3773,17741,2020-12-03T00:00:00Z,,,,399708,3562,211,4517462,2569678,,,,,,,,,,,55,5604,7354,2596658,38263,2596504,70,172,c943da612e4628706b364639dc9589677fe717f7,0,0,0,0,0,
20201203,WV,51025,7928,1120577,,posNeg,1171602,625,,169,,89,,32808,B,12/2/2020 23:59,2020-12-02T23:59:00Z,12/02 18:59,789,,2020-12-02T23:59:00Z,1163674,,,43097,748,41,,,21401,,,,,,,,,,54,1120,10801,1171602,11921,1171602,11,0,56f6e0fd5d8da3c2504656a67e149eb11e55d252,0,0,0,0,0,
20201203,WY,35078,4560,143277,,totalTestsViral,412285,234,823,,,,,28113,B,12/3/2020 00:00,2020-12-03T00:00:00Z,12/02 19:00,257,823,2020-12-03T00:00:00Z,412285,30891,377427,30518,,,,173795,,,,,,,,,,,56,571,1811,178355,3960,178355,27,14,261f55ab9f22c4d1e33536123b1364498e23846b,0,0,0,0,0,
20201202,AK,32531,,992112,,totalTestsViral,1024643,164,768,,,23,,7165,A,12/2/2020 03:59,2020-12-02T03:59:00Z,12/01 22:59,122,768,2020-12-02T03:59:00Z,1024643,39543,984058,,122,,,,,,,,,,,,,,02,697,5318,1024643,6015,1024643,0,19,a67835c9975e7a741cbe7511d7b8014f238f7381,0,0,0,0,0,
20201202,AL,256828,43656,1390351,,totalTestsPeopleViral,1603523,1801,25821,,2252,,1298,168387,A,12/2/2020 11:00,2020-12-02T11:00:00Z,12/02 06:00,3711,25821,2020-12-02T11:00:00Z,,,,213172,3326,385,,1603523,,,,73187,,,,,,,01,3928,6546,1647179,9681,1647179,73,211,4aa82c6006d2babec8c2e4268bc0d73e2681fe76,0,0,0,0,0,
20201202,AR,161521,20816,1562561,,totalTestsViral,1703266,1088,9110,393,,186,1002,142600,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,2522,9110,2020-12-02T00:00:00Z,1703266,,1562561,140705,2312,210,,,,,,,,,144866,25241,21856,3300,05,2212,10306,1724082,11813,1724082,10,89,c308123d961c64d4b4a6af4322403aeaf60068bc,0,0,0,0,0,
20201202,AS,0,,1988,,totalTestsViral,1988,,,,,,,,D,11/17/2020 00:00,2020-11-17T00:00:00Z,11/16 19:00,0,,2020-11-17T00:00:00Z,1988,,,0,,,,,,,,,,,,,,,60,0,0,1988,0,1988,0,0,143aca9d5c4a0285942d475cd2eed1ff04a7e129,0,0,0,0,0,
20201202,AZ,340979,10662,1957887,,totalTestsPeopleViral,2288204,2699,26312,642,,386,,53694,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,6739,26312,2020-12-02T00:00:00Z,,,,330317,6237,502,,2288204,365871,,,,,,,,,,04,3840,12811,2298866,16290,2298866,52,240,c0cd7c5dece0c9818929d1a7b8d781a133cd3a61,0,0,0,0,0,
20201202,CA,1245948,,23053178,,totalTestsViral,24299126,9365,,2121,,,,,B,12/2/2020 02:59,2020-12-02T02:59:00Z,12/01 21:59,19324,,2020-12-02T02:59:00Z,24299126,,,1245948,,,,,,,,,,,,,,,06,20759,117054,24299126,137813,24299126,113,0,a7a45a38ce8e8f1f4aa133438262997831fa0fc0,0,0,0,0,0,
20201202,CO,241172,10467,1548678,,totalTestEncountersViral,3288900,1995,14363,,,,,12996,A,12/2/2020 01:59,2020-12-02T01:59:00Z,12/01 20:59,2708,14363,2020-12-02T01:59:00Z,,,,230705,,,3288900,1779383,208687,17594,191093,,,,,,,,08,3862,7534,1789850,33359,1789850,13,247,06e35dddd9f558e512357ef10fa036211c4229b8,0,0,0,0,0,
20201202,CT,121426,7958,3206014,,posNeg,3327440,1202,12257,,,,,9800,C,12/1/2020 20:30,2020-12-01T20:30:00Z,12/01 15:30,5091,12257,2020-12-01T20:30:00Z,3319482,,,113468,4088,1003,,,,,,,,,,,49816,,09,2672,38558,3327440,41230,3327440,51,0,53fe1c6737f9f81149ea62fb96ed023657d28e55,0,0,0,0,0,
20201202,DC,21842,,679643,,totalTestEncountersViral,701485,165,,41,,18,,16070,A+,12/1/2020 00:00,2020-12-01T00:00:00Z,11/30 19:00,690,,2020-12-01T00:00:00Z,,,,,,,701485,308164,,,,,,,,,,,11,157,3919,701485,4076,701485,5,0,84c32117b9cc78f197c11a5a17b5e521515e234d,0,0,0,0,0,
20201202,DE,36698,1398,391835,,totalTestEncountersViral,748039,273,,34,,,,17907,A+,12/1/2020 18:00,2020-12-01T18:00:00Z,12/01 13:00,779,,2020-12-01T18:00:00Z,,37254,,35300,685,94,748039,428533,,,,,,,,,,,10,355,928,428533,3851,428533,2,0,04974369fda39e4aabbdd51d69f54d95d19f83cf,0,0,0,0,0,
20201202,FL,1001800,91045,6336387,5701,totalTestEncountersViral,12615881,4248,56269,,,,,,A,12/1/2020 23:59,2020-12-01T23:59:00Z,12/01 18:59,19012,56269,2020-12-01T23:59:00Z,11242214,1299132,9890498,910755,19012,,12615881,7338187,650372,71851,578113,630838,69600,560932,,,,,12,9890,40478,7343888,98399,7338187,96,377,0424752d30b2bfff001399407d145c75c38c32cb,0,0,0,0,0,
20201202,GA,428980,,3933984,,totalTestsViral,4362964,2644,35326,,6569,,,,A+,12/2/2020 14:50,2020-12-02T14:50:00Z,12/02 09:50,9567,35326,2020-12-02T14:50:00Z,4362964,402092,,428980,8830,737,,,365326,36263,,,,,,53159,,,13,4051,19946,4362964,23997,4362964,52,263,3fe9869286db40ef9ace003c7fafb80eb1137201,0,0,0,0,0,
20201202,GU,6920,138,78566,,posNeg,85486,38,,10,,7,,6005,B,12/2/2020 05:00,2020-12-02T05:00:00Z,12/02 00:00,112,,2020-12-02T05:00:00Z,85348,,,6782,,,,,226,12,,,,,,,1972,127,66,31,417,85486,448,85486,0,0,4dfd2e39bc38e0fc0808bf6188d3e163f9e395be,0,0,0,0,0,
20201202,HI,18342,298,295153,,totalTestEncountersViral,677445,54,1291,19,,15,,11958,B,12/1/2020 05:59,2020-12-01T05:59:00Z,12/01 00:59,244,1291,2020-12-01T05:59:00Z,,18036,,18044,,,677445,308090,,,,,,,,,,,15,76,0,313495,4281,313495,0,3,49b475f005919b8d67804e5bad148f62cd9d6c8a,0,0,0,0,0,
20201202,IA,205773,,872256,,posNeg,1078029,1162,,226,,131,,142246,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,2449,,2020-12-02T00:00:00Z,,,,205773,,,,1080193,,,,76512,4961,71511,144130,29027,,,19,2375,2662,1078029,5037,1078029,18,0,74f5fb0fbe5d7b17aa6d562d4dc79bd6d7b2f9b9,0,0,0,0,0,
20201202,ID,103305,15886,389829,,totalTestsPeopleViral,477248,446,4135,110,769,,,41354,A,12/1/2020 19:00,2020-12-01T19:00:00Z,12/01 14:00,960,4135,2020-12-01T19:00:00Z,720635,,,87419,881,79,,477248,,,,,,,,,31219,,16,1607,1424,493134,2572,493134,31,86,2e5752a79fc76f6af7d1c785bcdfe198242148f1,0,0,0,0,0,
20201202,IL,748603,6259,9950983,,posNeg,10699586,5764,,1190,,714,,,A,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,13397,,2020-12-02T00:00:00Z,10699586,,,447491,12639,758,,,,,,,,,,,,,17,9757,75750,10699586,85507,10699586,266,0,4e4515887de2e33ab70b1fa3135e5adb65c319d9,0,0,0,0,0,
20201202,IN,350970,,1881132,,totalTestsViral,4342486,3441,26854,1001,4867,407,,208176,A+,12/1/2020 23:59,2020-12-01T23:59:00Z,12/01 18:59,5973,26854,2020-12-01T23:59:00Z,4342486,320141,,,5688,285,,2232102,,,,,,,,,,,18,6597,8247,2232102,46499,2232102,109,430,1b783f1828322d68c9fbf5afd33b8abbf7b9b793,0,0,0,0,0,
20201202,KS,162061,,669121,,posNeg,831182,1196,5290,298,1390,125,409,3512,A+,12/3/2020 10:00,2020-12-03T10:00:00Z,12/03 05:00,1679,5290,2020-12-03T10:00:00Z,,,,,,,,831182,,,,,,,,,,,20,4615,3683,831182,8298,831182,119,185,f5e6e12fc31c9cc1938deb19f4b8b573ef11d8ca,0,0,0,0,0,
20201202,KY,186765,32505,2465549,,totalTestsViral,2619809,1768,10190,427,2482,234,,28486,B,12/1/2020 00:00,2020-12-01T00:00:00Z,11/30 19:00,1980,10190,2020-12-01T00:00:00Z,2619809,,,154260,1909,71,,,95698,,,,,,,,115488,,21,3597,8825,2652314,11557,2652314,37,0,038cfc2d186e624aaf73ace87be73ea77527c8af,0,0,0,0,0,
20201202,LA,241335,13555,3277164,,posNeg,3518499,1288,,,,134,,202891,A,12/2/2020 13:00,2020-12-02T13:00:00Z,12/02 08:00,6501,,2020-12-02T13:00:00Z,3504944,,,227780,6231,270,,,,,,,,,,,113951,,22,3595,60453,3518499,64048,3518499,46,0,aaf70e082009f6705b3e1f332f687a1d82c2f3f7,0,0,0,0,0,
20201202,MA,234232,8445,3161191,,totalTestsViral,8566262,1259,14139,264,,126,,155473,A+,12/1/2020 23:59,2020-12-01T23:59:00Z,12/01 18:59,10824,14139,2020-12-01T23:59:00Z,8566262,282607,,225787,10588,236,,3386978,,,,132492,12130,,270281,,,,25,5027,18695,3395423,105845,3395423,46,0,6d8429c4270a6b05dd683deb2dfd510ad76bfc09,0,0,0,0,0,
20201202,MD,203355,,2168003,,totalTestsViral,4496011,1578,21395,359,,,,8648,A,12/2/2020 10:00,2020-12-02T10:00:00Z,12/02 05:00,4715,21395,2020-12-02T10:00:00Z,4496011,243152,,203355,4558,157,,2371358,,,,160122,15776,144346,,,,,24,2220,11427,2371358,35566,2371358,42,189,b2b7102b0d7fca25270e836bb0b2201e3a1635a9,0,0,0,0,0,
20201202,ME,12208,1338,880133,,posNeg,892341,138,725,46,,15,,9564,A+,12/1/2020 23:59,2020-12-01T23:59:00Z,12/01 18:59,218,725,2020-12-01T23:59:00Z,891003,14758,875702,10870,216,2,,,12797,404,12381,,,,,,23993,792,23,232,10400,892341,10632,892341,4,16,02ab35d5c6c908b81a1bb19fc7db73c65e5dd02c,0,0,0,0,0,
20201202,MI,402886,29689,6359136,,posNeg,6762022,4266,,837,,509,,165269,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,9842,,2020-12-02T00:00:00Z,6831058,471922,6359136,373197,9405,437,,,370666,,,,,,,,,,26,7433,38000,6762022,45433,6762022,83,0,0676e0a6babeefc20d0b9271cd908762440b9a8d,0,0,0,0,0,
20201202,MN,327477,7176,2236442,,totalTestEncountersViral,4218617,1704,17378,354,3873,,,286219,A,12/1/2020 17:00,2020-12-01T17:00:00Z,12/01 12:00,3692,17378,2020-12-01T17:00:00Z,,,,320301,3613,79,4218617,2556743,,,,,,,,,107730,,27,5165,12827,2563919,38689,2563919,77,267,337ea51feedf1dd0313e8ea793c46b397cba431c,0,0,0,0,0,
20201202,MO,305370,,1520005,,totalTestsViral,3103739,2651,,670,,354,,,A+,12/2/2020 00:59,2020-12-02T00:59:00Z,12/01 19:59,4043,,2020-12-02T00:59:00Z,3103739,338277,2759392,305370,,,,1825375,95670,8325,87140,90517,3618,71709,76621,,130416,19631,29,2679,3109,1825375,14639,1825375,37,0,ee60d182f5ee839b5fa0d10e20108c7f0914e88a,0,0,0,0,0,
20201202,MP,106,,17010,,posNeg,17116,,4,,,,,29,D,12/1/2020 00:00,2020-12-01T00:00:00Z,11/30 19:00,2,4,2020-12-01T00:00:00Z,23944,,,106,2,,,17116,,,,,,,,,,,69,0,0,17116,0,17116,0,0,ac5466cf17818ecd51118b07a230af85dff26547,0,0,0,0,0,
20201202,MS,156868,33122,982395,,posNeg,1139263,1135,7486,264,,138,,128746,A+,12/1/2020 00:00,2020-12-01T00:00:00Z,11/30 19:00,3851,7486,2020-12-01T00:00:00Z,1104632,,,123746,3346,505,,,51554,95,,,,,,,210647,,28,2457,0,1139263,2457,1139263,15,0,57d84fb1798aa2abe5908061a5da989a6c8dc656,0,0,0,0,0,
20201202,MT,64340,,599241,,posNeg,663581,478,2733,90,,45,,47533,A,12/2/2020 01:59,2020-12-02T01:59:00Z,12/01 20:59,713,2733,2020-12-02T01:59:00Z,663581,,,64340,,,,,,,,,,,,,,,30,1135,1551,663581,2686,663581,15,53,9307000d807e8e8112108df605fc6fcc514141b0,0,0,0,0,0,
20201202,NC,371594,22314,5006410,,posNeg,5378004,2039,,508,,,,315979,A+,12/2/2020 12:10,2020-12-02T12:10:00Z,12/02 07:10,5366,,2020-12-02T12:10:00Z,5355690,,,349280,5192,174,,,,,,,,,,,124631,,37,4199,29768,5378004,33967,5378004,82,0,e17af270d648f9483f8329e25f5b482bbb664a2e,0,0,0,0,0,
20201202,ND,80135,,271517,,totalTestEncountersViral,1096339,316,2791,38,435,,,73933,B,12/2/2020 01:59,2020-12-02T01:59:00Z,12/01 20:59,972,2791,2020-12-02T01:59:00Z,1153230,,,80135,966,6,1096339,351652,12055,1007,11048,,,,,,,,38,480,334,351652,5195,351652,12,40,343531b345be930d7d765724301477bdcba446de,0,0,0,0,0,
20201202,NE,130194,,618172,,totalTestsViral,1386201,869,4380,,,,,64975,A,12/2/2020 00:45,2020-12-02T00:45:00Z,12/01 19:45,1080,4380,2020-12-02T00:45:00Z,1386201,148080,1236550,130194,,,,748721,,,,,,,,,,,31,1787,1855,748366,15866,748366,62,64,17710154292122d334f1aa3ceffcf43db3aa62e3,0,0,0,0,0,
20201202,NH,22332,,405484,,totalTestsViral,831649,162,842,,279,,,17101,B,12/2/2020 09:00,2020-12-02T09:00:00Z,12/02 04:00,537,842,2020-12-02T09:00:00Z,831649,,,22332,,,,427816,34261,,,33348,,,,4212,,,33,566,3161,427816,6549,427816,9,1,fcd71d509ffd3b574661875029d047816aa012c8,0,0,0,0,0,
20201202,NJ,346206,,5787381,,posNeg,6133587,3287,41745,599,,354,,44380,A,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,17145,41745,2020-12-02T00:00:00Z,6133587,,,346206,15309,1836,,,,,,,,,,,,,34,4296,38189,6133587,42485,6133587,62,440,9450518d6a845a393f8f61e648b16fd2ada755b9,0,0,0,0,0,
20201202,NM,100963,,1491259,,posNeg,1592222,940,7019,,,,,34411,A,12/2/2020 17:50,2020-12-02T17:50:00Z,12/02 12:50,1629,7019,2020-12-02T17:50:00Z,1592222,,,100963,,,,,,,,,,,,,,,35,1544,10919,1592222,12463,1592222,40,121,6fe1d76dc326e5742e0fac4236dc2d335656cbf9,0,0,0,0,0,
20201202,NV,156996,,834431,,totalTestEncountersViral,1664999,1652,,352,,202,,,A,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,2201,,2020-12-02T00:00:00Z,1154583,,,156996,,,1664999,991427,,,,,,,,,,,32,2129,2542,991427,11141,991427,35,0,85cf95c3e4d8f2499d2b9e8ab6c1a54ccf67c4f0,0,0,0,0,0,
20201202,NY,664238,,19097486,,totalTestEncountersViral,19761724,3924,89995,742,,373,,86201,B,12/1/2020 14:00,2020-12-01T14:00:00Z,12/01 09:00,26889,89995,2020-12-01T14:00:00Z,,,,664238,,,19761724,,,,,,,,,,,,36,8973,184578,19761724,193551,19761724,73,0,33492631b0323d6313a62adb46f94b8403eb2810,0,0,0,0,0,
20201202,OH,437928,23713,5779816,,posNeg,6217744,5208,27885,1222,4781,714,,289768,A+,12/2/2020 14:00,2020-12-02T14:00:00Z,12/02 09:00,6671,27885,2020-12-02T14:00:00Z,6194031,,,414215,6224,447,,,,,,,,,,,,,39,7835,26978,6217744,34813,6217744,123,436,a305b5ee79a10b355bf2a8be1db524ad3c6ff8db,0,0,0,0,0,
20201202,OK,202341,,1940738,8035,posNeg,2143079,1782,12578,475,,,,170905,A+,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,1812,12578,2020-12-02T00:00:00Z,2151411,206750,1940738,202341,,,,,97315,6248,,,,,,,,,40,2859,17270,2151114,20129,2143079,54,285,845f931ff3a85d7509cad0c541e8a3ba6f48d793,0,0,0,0,0,
20201202,OR,78160,3531,1943782,,posNeg,2021942,620,4745,113,,56,,5870,A+,12/2/2020 03:01,2020-12-02T03:01:00Z,12/01 22:01,953,4745,2020-12-02T03:01:00Z,2021942,112392,1909550,74629,,,,1043744,,,,,,,,,,,41,1506,18106,2021942,19612,2021942,17,96,99e3beadf067a0f0da656c5b733fa32ad8826c3a,0,0,0,0,0,
20201202,PA,375431,27388,2852624,,posNeg,3228055,4982,,1048,,565,,225258,A+,12/2/2020 12:00,2020-12-02T12:00:00Z,12/02 07:00,10757,,2020-12-02T12:00:00Z,5708285,,,348043,,,,3200667,,,,,,,,,,,42,8291,16179,3228055,24470,3228055,194,0,5782da2831f2246b7e131401fa546ef33d40ba96,0,0,0,0,0,
20201202,PR,53708,1699,305972,,posNeg,359680,638,,99,,88,,44947,B,12/2/2020 00:00,2020-12-02T00:00:00Z,12/01 19:00,1144,,2020-12-02T00:00:00Z,310546,7002,303412,52009,918,226,,,,41505,,,,,,,,,72,388,0,359680,388,359680,22,0,ebed04408fc500abf79670d6beae99b74bf35e7a,0,0,0,0,0,
